Id,Label,clade,size,gcf.num,modularity_class
SpCNT603_FJ.contig_2.region001,SpCNT603_FJ_c2_001,pacifica,1,GCF4005,M42
SaCNH643_BA.contig_21.region001,SaCNH643_BA_c21_001,arenicola,1,GCF2769,M43
SaCNH713_RS.contig_1.region002,SaCNH713_RS_c1_002,arenicola,1,GCF1915,M43
SaCNH877_BA.contig_30.region001,SaCNH877_BA_c30_001,arenicola,1,GCF3419,M43
SaCNH646_BA.contig_2.region001,SaCNH646_BA_c2_001,arenicola,1,GCF1915,M43
SaCNH905_BA.contig_5.region001,SaCNH905_BA_c5_001,arenicola,1,GCF1915,M43
SaCNT799_HI.contig_14.region001,SaCNT799_HI_c14_001,arenicola,1,GCF1915,M43
SaDSM45545_FJ.contig_0.region017,SaDSM45545_FJ_c0_017,arenicola,1,GCF3419,M43
SaCNT850_HI.contig_20.region001,SaCNT850_HI_c20_001,arenicola,1,GCF3419,M43
SaCNY679_YU.contig_31.region001,SaCNY679_YU_c31_001,arenicola,1,GCF3419,M43
SaCNP105_SC.contig_40.region001,SaCNP105_SC_c40_001,arenicola,1,GCF3419,M43
SaCNP193_SC.contig_43.region001,SaCNP193_SC_c43_001,arenicola,1,GCF2769,M43
SaCNP193_SC.contig_27.region001,SaCNP193_SC_c27_001,arenicola,1,GCF2028,M43
SaCNT800_HI.contig_24.region001,SaCNT800_HI_c24_001,arenicola,1,GCF2028,M43
SaCNH964_SC.contig_45.region001,SaCNH964_SC_c45_001,arenicola,1,GCF2769,M43
SaCNT849_HI.contig_0.region001,SaCNT849_HI_c0_001,arenicola,1,GCF3419,M43
SaCNT798_HI.contig_39.region001,SaCNT798_HI_c39_001,arenicola,1,GCF2769,M43
SaCNH941_SC.contig_43.region001,SaCNH941_SC_c43_001,arenicola,1,GCF2769,M43
SaCNT857_HI.contig_22.region001,SaCNT857_HI_c22_001,arenicola,1,GCF1915,M43
SaCNT800_HI.contig_32.region001,SaCNT800_HI_c32_001,arenicola,1,GCF2769,M43
SaCNY280_FJ.contig_22.region001,SaCNY280_FJ_c22_001,arenicola,1,GCF1915,M43
SaCNS848_FJ.contig_0.region001,SaCNS848_FJ_c0_001,arenicola,1,GCF2769,M43
SaCNY011_BA.contig_18.region001,SaCNY011_BA_c18_001,arenicola,1,GCF2769,M43
SaCNH964_SC.contig_34.region001,SaCNH964_SC_c34_001,arenicola,1,GCF2028,M43
SaCNT798_HI.contig_26.region001,SaCNT798_HI_c26_001,arenicola,1,GCF2028,M43
SaCNH941_SC.contig_19.region001,SaCNH941_SC_c19_001,arenicola,1,GCF2028,M43
SaCNB527_BA.contig_64.region001,SaCNB527_BA_c64_001,arenicola,1,GCF4420,M44
SaCNQ884_GU.contig_55.region001,SaCNQ884_GU_c55_001,arenicola,1,GCF4420,M44
SpCNY646_RS.contig_39.region001,SpCNY646_RS_c39_001,mooreana,1,GCF4420,M44
SaCNX481_PM.contig_41.region001,SaCNX481_PM_c41_001,arenicola,1,GCF2423,M45
SaCNX814_PM.contig_35.region001,SaCNX814_PM_c35_001,arenicola,1,GCF2423,M45
SaCNS051_PL.contig_9.region001,SaCNS051_PL_c9_001,arenicola,1,GCF2423,M45
SaCNS744_FJ.contig_11.region001,SaCNS744_FJ_c11_001,arenicola,1,GCF2423,M45
SaCNH996_SC.contig_45.region001,SaCNH996_SC_c45_001,arenicola,1,GCF3394,M45
SaCNS848_FJ.contig_14.region004,SaCNS848_FJ_c14_004,arenicola,1,GCF3394,M45
SaCNR921_PL.contig_0.region003,SaCNR921_PL_c0_003,arenicola,1,GCF2423,M45
SaCNT857_HI.contig_26.region001,SaCNT857_HI_c26_001,arenicola,1,GCF2943,M45
SaCNY234_FJ.contig_12.region004,SaCNY234_FJ_c12_004,arenicola,1,GCF2423,M45
SaCNT800_HI.contig_28.region001,SaCNT800_HI_c28_001,arenicola,1,GCF3394,M45
SaCNY230_FJ.contig_5.region004,SaCNY230_FJ_c5_004,arenicola,1,GCF2943,M45
SaCNH718_RS.contig_31.region001,SaCNH718_RS_c31_001,arenicola,1,GCF3394,M45
SaCNY486_PV.contig_50.region001,SaCNY486_PV_c50_001,arenicola,1,GCF3394,M45
SaCNH996B_SC.contig_50.region001,SaCNH996B_SC_c50_001,arenicola,1,GCF2423,M45
SaCNX891_PM.contig_23.region002,SaCNX891_PM_c23_002,arenicola,1,GCF2423,M45
SaCNS673_FJ.contig_28.region001,SaCNS673_FJ_c28_001,arenicola,1,GCF2423,M45
SaCNS820_FJ.contig_23.region001,SaCNS820_FJ_c23_001,arenicola,1,GCF2423,M45
SaCNB527_BA.contig_38.region001,SaCNB527_BA_c38_001,arenicola,1,GCF3394,M45
SaCNH905_BA.contig_45.region001,SaCNH905_BA_c45_001,arenicola,1,GCF2943,M45
SaCNS325_PL.contig_26.region001,SaCNS325_PL_c26_001,arenicola,1,GCF2423,M45
SaCNY231_FJ.contig_4.region002,SaCNY231_FJ_c4_002,arenicola,1,GCF2423,M45
SaCNP105_SC.contig_5.region001,SaCNP105_SC_c5_001,arenicola,1,GCF3394,M45
SaCNR425_GU.contig_5.region001,SaCNR425_GU_c5_001,arenicola,1,GCF2423,M45
SaCNH713_RS.contig_23.region001,SaCNH713_RS_c23_001,arenicola,1,GCF2943,M45
SaCNH964_SC.contig_3.region004,SaCNH964_SC_c3_004,arenicola,1,GCF2423,M45
SaCNT849_HI.contig_26.region001,SaCNT849_HI_c26_001,arenicola,1,GCF2943,M45
SaCNY685_YU.contig_65.region001,SaCNY685_YU_c65_001,arenicola,1,GCF3394,M45
SaCNY256_FJ.contig_11.region004,SaCNY256_FJ_c11_004,arenicola,1,GCF2423,M45
SaCNT850_HI.contig_33.region001,SaCNT850_HI_c33_001,arenicola,1,GCF2943,M45
SaCNY237_FJ.contig_45.region001,SaCNY237_FJ_c45_001,arenicola,1,GCF2423,M45
SaCNH963_SC.contig_45.region001,SaCNH963_SC_c45_001,arenicola,1,GCF3394,M45
SaCNP193_SC.contig_33.region001,SaCNP193_SC_c33_001,arenicola,1,GCF2423,M45
SaCNH646_BA.contig_7.region001,SaCNH646_BA_c7_001,arenicola,1,GCF2423,M45
SaCNS342_FJ.contig_26.region001,SaCNS342_FJ_c26_001,arenicola,1,GCF2423,M45
SaCNQ748_GU.contig_26.region002,SaCNQ748_GU_c26_002,arenicola,1,GCF2423,M45
SaCNS296_PL.contig_28.region001,SaCNS296_PL_c28_001,arenicola,1,GCF2423,M45
SaCNQ884_GU.contig_18.region001,SaCNQ884_GU_c18_001,arenicola,1,GCF2423,M45
SaCNY260_FJ.contig_22.region001,SaCNY260_FJ_c22_001,arenicola,1,GCF2423,M45
SaCNY282_FJ.contig_10.region004,SaCNY282_FJ_c10_004,arenicola,1,GCF2423,M45
SaCNT798_HI.contig_32.region001,SaCNT798_HI_c32_001,arenicola,1,GCF2943,M45
SaCNY244_FJ.contig_0.region003,SaCNY244_FJ_c0_003,arenicola,1,GCF3394,M45
SaCNY280_FJ.contig_7.region003,SaCNY280_FJ_c7_003,arenicola,1,GCF3394,M45
SaCNT859_HI.contig_35.region001,SaCNT859_HI_c35_001,arenicola,1,GCF2943,M45
SaCNT005_FJ.contig_8.region001,SaCNT005_FJ_c8_001,arenicola,1,GCF2423,M45
SaCNT799_HI.contig_30.region001,SaCNT799_HI_c30_001,arenicola,1,GCF2943,M45
SaCNH643_BA.contig_1.region001,SaCNH643_BA_c1_001,arenicola,1,GCF3394,M45
SaCNH962_SC.contig_43.region001,SaCNH962_SC_c43_001,arenicola,1,GCF3394,M45
SaCNY679_YU.contig_35.region001,SaCNY679_YU_c35_001,arenicola,1,GCF2943,M45
SaCNX482_PM.contig_40.region001,SaCNX482_PM_c40_001,arenicola,1,GCF2423,M45
SaCNS243_PL.contig_20.region002,SaCNS243_PL_c20_002,arenicola,1,GCF2423,M45
SaCNH941_SC.contig_15.region001,SaCNH941_SC_c15_001,arenicola,1,GCF2423,M45
SaCNB458_BA.contig_31.region001,SaCNB458_BA_c31_001,arenicola,1,GCF3394,M45
SaDSM45545_FJ.contig_0.region006,SaDSM45545_FJ_c0_006,arenicola,1,GCF2423,M45
SaCNR107_GU.contig_2.region001,SaCNR107_GU_c2_001,arenicola,1,GCF2423,M45
SaCNS299_PL.contig_29.region001,SaCNS299_PL_c29_001,arenicola,1,GCF2423,M45
SaCNY011_BA.contig_14.region003,SaCNY011_BA_c14_003,arenicola,1,GCF3394,M45
SaCNH877_BA.contig_38.region001,SaCNH877_BA_c38_001,arenicola,1,GCF3394,M45
SaCNY694_YU.contig_43.region001,SaCNY694_YU_c43_001,arenicola,1,GCF3394,M45
SpCNS055_PL.contig_44.region001,SpCNS055_PL_c44_001,vitiensis,1,GCF3898,M46
SpCNY239_FJ.contig_66.region001,SpCNY239_FJ_c66_001,pacifica,1,GCF3898,M46
SpCNS103_PL.contig_72.region001,SpCNS103_PL_c72_001,pacifica,1,GCF3898,M46
SpCNT851_HI.contig_59.region001,SpCNT851_HI_c59_001,pacifica,1,GCF3898,M46
SpCNY498_PV.contig_49.region001,SpCNY498_PV_c49_001,pacifica,1,GCF3898,M46
SpCNR909_PL.contig_71.region001,SpCNR909_PL_c71_001,pacifica,1,GCF3898,M46
SpCNT796_HI.contig_59.region001,SpCNT796_HI_c59_001,pacifica,1,GCF3898,M46
SpCNR894_PL.contig_74.region001,SpCNR894_PL_c74_001,pacifica,1,GCF3898,M46
SpCNT003_FJ.contig_96.region001,SpCNT003_FJ_c96_001,pacifica,1,GCF3898,M46
SpCNT855_HI.contig_58.region001,SpCNT855_HI_c58_001,pacifica,1,GCF3898,M46
BGC0000166.1,Tylactone,knownBGC,5,GCF94,M47
BGC0001830.1,Rosamicin/salinipyroneA/pacificanoneA,knownBGC,5,GCF94,M47
BGC0000096.1,Midecamycin,knownBGC,5,GCF94,M47
BGC0000113.1,Niddamycin,knownBGC,5,GCF94,M47
BGC0001812.1,Tylactone,knownBGC,5,GCF94,M47
BGC0000018.1,Angolamycin,knownBGC,5,GCF94,M47
SpCNS237_PL.contig_13.region001,SpCNS237_PL_c13_001,mooreana,1,GCF94,M47
BGC0001331.1,BE-43547A1-C2,knownBGC,5,GCF2335,M48
SaCNR107_GU.contig_20.region001,SaCNR107_GU_c20_001,arenicola,1,GCF2335,M48
BGC0001330.1,BE-43547A1-C2,knownBGC,5,GCF2335,M48
SpCNT609_FJ.contig_52.region001,SpCNT609_FJ_c52_001,pacifica,1,GCF4158,M49
SpCNY646_RS.contig_50.region001,SpCNY646_RS_c50_001,mooreana,1,GCF4158,M49
SpCNT084_FJ.contig_60.region001,SpCNT084_FJ_c60_001,pacifica,1,GCF4158,M49
SpCNT133_FJ.contig_63.region001,SpCNT133_FJ_c63_001,pacifica,1,GCF4158,M49
SpCNS237_PL.contig_34.region001,SpCNS237_PL_c34_001,mooreana,1,GCF4158,M49
BGC0000198.1,ArenimycinB,knownBGC,5,GCF1825,M50
SaCNB527_BA.contig_1.region001,SaCNB527_BA_c1_001,arenicola,1,GCF1825,M50
SpCNR510_GU.contig_34.region001,SpCNR510_GU_c34_001,pacifica,1,GCF3580,M51
SpDSM45544_FJ.contig_0.region014,SpDSM45544_FJ_c0_014,pacifica,1,GCF3580,M51
SpCNY239_FJ.contig_31.region001,SpCNY239_FJ_c31_001,pacifica,1,GCF3580,M51
SpCNT131_FJ.contig_6.region001,SpCNT131_FJ_c6_001,pacifica,1,GCF3580,M51
SpCNY666_MD.contig_36.region001,SpCNY666_MD_c36_001,goodfellowii,1,GCF3580,M51
SpCNH732_RS.contig_22.region001,SpCNH732_RS_c22_001,pacifica,1,GCF3580,M51
SpCNR894_PL.contig_32.region001,SpCNR894_PL_c32_001,pacifica,1,GCF3580,M51
SpCNT001_FJ.contig_31.region001,SpCNT001_FJ_c31_001,pacifica,1,GCF3580,M51
SpCNT603_FJ.contig_26.region001,SpCNT603_FJ_c26_001,pacifica,1,GCF3580,M51
SpCNQ768_GU.contig_24.region001,SpCNQ768_GU_c24_001,pacifica,1,GCF3580,M51
SpCNY498_PV.contig_15.region001,SpCNY498_PV_c15_001,pacifica,1,GCF3580,M51
SpCNT124_FJ.contig_25.region001,SpCNT124_FJ_c25_001,oceanensis,1,GCF3987,M52
SpCNT584_FJ.contig_9.region001,SpCNT584_FJ_c9_001,oceanensis,1,GCF3987,M52
SaCNX891_PM.contig_31.region001,SaCNX891_PM_c31_001,arenicola,1,GCF4056,M53
SpCNT403_FJ.contig_17.region001,SpCNT403_FJ_c17_001,oceanensis,1,GCF4056,M53
SpCNT045_FJ.contig_6.region001,SpCNT045_FJ_c6_001,oceanensis,1,GCF4055,M54
SpCNT403_FJ.contig_15.region001,SpCNT403_FJ_c15_001,oceanensis,1,GCF4055,M54
SpCNS996_FJ.contig_16.region001,SpCNS996_FJ_c16_001,oceanensis,1,GCF4055,M54
SpDSM45543_FJ.contig_0.region002,SpDSM45543_FJ_c0_002,oceanensis,1,GCF4055,M54
SpCNS860_FJ.contig_25.region001,SpCNS860_FJ_c25_001,oceanensis,1,GCF4055,M54
SpCNY646_RS.contig_13.region002,SpCNY646_RS_c13_002,mooreana,1,GCF4409,M54
SpCNS860_FJ.contig_14.region001,SpCNS860_FJ_c14_001,oceanensis,1,GCF3903,M55
SpCNS996_FJ.contig_9.region002,SpCNS996_FJ_c9_002,oceanensis,1,GCF3903,M55
SpCNT045_FJ.contig_0.region001,SpCNT045_FJ_c0_001,oceanensis,1,GCF3903,M55
SpDSM45547_FJ.contig_0.region016,SpDSM45547_FJ_c0_016,oceanensis,1,GCF3903,M55
SpDSM45543_FJ.contig_0.region010,SpDSM45543_FJ_c0_010,oceanensis,1,GCF3903,M55
SpCNT403_FJ.contig_36.region001,SpCNT403_FJ_c36_001,oceanensis,1,GCF3903,M55
SpCNY666_MD.contig_1.region001,SpCNY666_MD_c1_001,goodfellowii,1,GCF3903,M55
SpCNY703_MD.contig_39.region001,SpCNY703_MD_c39_001,oceanensis,1,GCF3903,M55
SpCNY673_MD.contig_37.region001,SpCNY673_MD_c37_001,oceanensis,1,GCF3903,M55
SpCNT029_FJ.contig_0.region005,SpCNT029_FJ_c0_005,oceanensis,1,GCF3903,M55
SpCNT124_FJ.contig_18.region001,SpCNT124_FJ_c18_001,oceanensis,1,GCF3984,M56
SpCNT584_FJ.contig_19.region001,SpCNT584_FJ_c19_001,oceanensis,1,GCF3984,M56
SpCNT403_FJ.contig_40.region001,SpCNT403_FJ_c40_001,oceanensis,1,GCF3832,M57
SpDSM45543_FJ.contig_0.region022,SpDSM45543_FJ_c0_022,oceanensis,1,GCF3832,M57
BGC0001237.1,Thiolactomycin,knownBGC,5,GCF3832,M57
SpCNT045_FJ.contig_21.region001,SpCNT045_FJ_c21_001,oceanensis,1,GCF3832,M57
SpCNS860_FJ.contig_9.region001,SpCNS860_FJ_c9_001,oceanensis,1,GCF3832,M57
SpCNS996_FJ.contig_31.region001,SpCNS996_FJ_c31_001,oceanensis,1,GCF3832,M57
StCNB440_BA.contig_0.region001,StCNB440_BA_c0_001,tropica,1,GCF4822,M58
StCNS197_BA.contig_16.region002,StCNS197_BA_c16_002,tropica,1,GCF4822,M58
StCNR699_BA.contig_17.region001,StCNR699_BA_c17_001,tropica,1,GCF4822,M58
StCNT250_BA.contig_17.region002,StCNT250_BA_c17_002,tropica,1,GCF4822,M58
StCNY681_YU.contig_13.region002,StCNY681_YU_c13_002,tropica,1,GCF4822,M58
StCNY678_YU.contig_16.region001,StCNY678_YU_c16_001,tropica,1,GCF4822,M58
SpCNT084_FJ.contig_44.region001,SpCNT084_FJ_c44_001,pacifica,1,GCF4413,M59
SpCNT133_FJ.contig_43.region001,SpCNT133_FJ_c43_001,pacifica,1,GCF4413,M59
SpCNT609_FJ.contig_35.region001,SpCNT609_FJ_c35_001,pacifica,1,GCF4413,M59
SpCNY646_RS.contig_16.region001,SpCNY646_RS_c16_001,mooreana,1,GCF4413,M59
SaCNQ748_GU.contig_52.region001,SaCNQ748_GU_c52_001,arenicola,1,GCF2280,M60
SaCNS243_PL.contig_44.region001,SaCNS243_PL_c44_001,arenicola,1,GCF2280,M60
SpCNT131_FJ.contig_4.region002,SpCNT131_FJ_c4_002,pacifica,1,GCF3853,M61
SpCNY498_PV.contig_7.region001,SpCNY498_PV_c7_001,pacifica,1,GCF4402,M61
SpCNH732_RS.contig_5.region002,SpCNH732_RS_c5_002,pacifica,1,GCF3853,M61
SpCNY239_FJ.contig_47.region001,SpCNY239_FJ_c47_001,pacifica,1,GCF3853,M61
SpCNR894_PL.contig_33.region001,SpCNR894_PL_c33_001,pacifica,1,GCF3853,M61
SpCNT001_FJ.contig_19.region001,SpCNT001_FJ_c19_001,pacifica,1,GCF3853,M61
SpCNT603_FJ.contig_25.region001,SpCNT603_FJ_c25_001,pacifica,1,GCF3853,M61
SpCNR510_GU.contig_15.region001,SpCNR510_GU_c15_001,pacifica,1,GCF3853,M61
SaCNS296_PL.contig_1.region002,SaCNS296_PL_c1_002,arenicola,1,GCF2671,M62
SaCNY230_FJ.contig_20.region001,SaCNY230_FJ_c20_001,arenicola,1,GCF2671,M62
SaCNS820_FJ.contig_15.region001,SaCNS820_FJ_c15_001,arenicola,1,GCF2671,M62
SaCNQ748_GU.contig_12.region002,SaCNQ748_GU_c12_002,arenicola,1,GCF2550,M63
SaCNR425_GU.contig_14.region001,SaCNR425_GU_c14_001,arenicola,1,GCF2550,M63
SaCNS325_PL.contig_1.region003,SaCNS325_PL_c1_003,arenicola,1,GCF2550,M63
SaCNS744_FJ.contig_14.region002,SaCNS744_FJ_c14_002,arenicola,1,GCF2550,M63
SpCNT084_FJ.contig_38.region001,SpCNT084_FJ_c38_001,pacifica,1,GCF3686,M64
SpCNT133_FJ.contig_42.region001,SpCNT133_FJ_c42_001,pacifica,1,GCF3686,M64
SpCNR909_PL.contig_60.region001,SpCNR909_PL_c60_001,pacifica,1,GCF3686,M64
SpCNR909_PL.contig_42.region001,SpCNR909_PL_c42_001,pacifica,1,GCF3681,M65
SpCNT003_FJ.contig_49.region001,SpCNT003_FJ_c49_001,pacifica,1,GCF3681,M65
SpCNS860_FJ.contig_31.region001,SpCNS860_FJ_c31_001,oceanensis,1,GCF4512,M66
SpDSM45543_FJ.contig_0.region017,SpDSM45543_FJ_c0_017,oceanensis,1,GCF4512,M66
SpCNT003_FJ.contig_89.region001,SpCNT003_FJ_c89_001,pacifica,1,GCF3897,M67
SpCNT131_FJ.contig_46.region001,SpCNT131_FJ_c46_001,pacifica,1,GCF3897,M67
SaCNH962_SC.contig_8.region002,SaCNH962_SC_c8_002,arenicola,1,GCF2074,M68
SaCNH963_SC.contig_8.region002,SaCNH963_SC_c8_002,arenicola,1,GCF2074,M68
SpCNS103_PL.contig_28.region001,SpCNS103_PL_c28_001,pacifica,1,GCF3839,M69
SpCNS996_FJ.contig_50.region001,SpCNS996_FJ_c50_001,oceanensis,1,GCF3839,M69
SpCNR510_GU.contig_36.region001,SpCNR510_GU_c36_001,pacifica,1,GCF3839,M69
BGC0000333.1,Cyclomarin,knownBGC,5,GCF329,M70
SaCNS205_PL.contig_0.region024,SaCNS205_PL_c0_024,arenicola,1,GCF329,M70
SpCNR114_GU.contig_58.region001,SpCNR114_GU_c58_001,pacifica,1,GCF3875,M71
SpCNT003_FJ.contig_19.region001,SpCNT003_FJ_c19_001,pacifica,1,GCF3875,M71
SaCNB527_BA.contig_41.region001,SaCNB527_BA_c41_001,arenicola,1,GCF4423,M72
SaCNQ884_GU.contig_51.region001,SaCNQ884_GU_c51_001,arenicola,1,GCF4423,M72
SpCNY646_RS.contig_40.region001,SpCNY646_RS_c40_001,mooreana,1,GCF4423,M72
BGC0001491.1,67–121C,knownBGC,5,GCF4311,M73
SpCNY363_SC.contig_26.region001,SpCNY363_SC_c26_001,pacifica,1,GCF4311,M73
SpCNY330_SC.contig_26.region001,SpCNY330_SC_c26_001,pacifica,1,GCF4311,M73
SpCNY331_SC.contig_26.region001,SpCNY331_SC_c26_001,pacifica,1,GCF4311,M73
SpCNY646_RS.contig_24.region001,SpCNY646_RS_c24_001,mooreana,1,GCF4415,M74
StCNH898_BA.contig_44.region001,StCNH898_BA_c44_001,tropica,1,GCF4415,M74
SpDSM45549_FJ.contig_0.region001,SpDSM45549_FJ_c0_001,mooreana,1,GCF4415,M74
SpCNS237_PL.contig_17.region001,SpCNS237_PL_c17_001,mooreana,1,GCF4415,M74
SpCNY202_SC.contig_2.region001,SpCNY202_SC_c2_001,cortesiana,1,GCF4415,M74
StCNT261_BA.contig_27.region001,StCNT261_BA_c27_001,tropica,1,GCF4771,M75
StCNY012_BA.contig_22.region001,StCNY012_BA_c22_001,tropica,1,GCF4771,M75
StCNB536_BA.contig_26.region001,StCNB536_BA_c26_001,tropica,1,GCF4771,M75
SpCNS996_FJ.contig_49.region001,SpCNS996_FJ_c49_001,oceanensis,1,GCF4518,M76
SpDSM45543_FJ.contig_0.region023,SpDSM45543_FJ_c0_023,oceanensis,1,GCF4518,M76
SpCNT045_FJ.contig_44.region001,SpCNT045_FJ_c44_001,oceanensis,1,GCF4518,M76
SpCNS860_FJ.contig_26.region001,SpCNS860_FJ_c26_001,oceanensis,1,GCF4518,M76
SpCNR942_PL.contig_9.region001,SpCNR942_PL_c9_001,fenicalii,1,GCF3713,M77
SpCNT569_FJ.contig_20.region001,SpCNT569_FJ_c20_001,fenicalii,1,GCF3713,M77
BGC0000468.1,BottromycinA2,knownBGC,5,GCF1138,M78
BGC0001157.1,Bottromycin,knownBGC,5,GCF1138,M78
BGC0000469.1,BottromycinA2,knownBGC,5,GCF1138,M78
StCNB536_BA.contig_64.region001,StCNB536_BA_c64_001,tropica,1,GCF1138,M78
StCNH898_BA.contig_52.region001,StCNH898_BA_c52_001,tropica,1,GCF1138,M78
SaCNH905_BA.contig_61.region001,SaCNH905_BA_c61_001,arenicola,1,GCF4017,M79
SpCNR510_GU.contig_74.region001,SpCNR510_GU_c74_001,pacifica,1,GCF4017,M79
SpCNT131_FJ.contig_65.region001,SpCNT131_FJ_c65_001,pacifica,1,GCF4017,M79
BGC0000495.1,Actagardine,knownBGC,5,GCF485,M80
SpCNY202_SC.contig_44.region001,SpCNY202_SC_c44_001,cortesiana,1,GCF485,M80
SpDSM45549_FJ.contig_0.region005,SpDSM45549_FJ_c0_005,mooreana,1,GCF485,M80
SpCNT124_FJ.contig_0.region001,SpCNT124_FJ_c0_001,oceanensis,1,GCF3973,M81
SpCNT584_FJ.contig_10.region001,SpCNT584_FJ_c10_001,oceanensis,1,GCF3973,M81
SpCNT854_HI.contig_0.region001,SpCNT854_HI_c0_001,oceanensis,1,GCF3973,M81
SpCNT084_FJ.contig_54.region001,SpCNT084_FJ_c54_001,pacifica,1,GCF3966,M82
SpCNT609_FJ.contig_40.region001,SpCNT609_FJ_c40_001,pacifica,1,GCF3966,M82
SpCNT133_FJ.contig_55.region001,SpCNT133_FJ_c55_001,pacifica,1,GCF3966,M82
SaCNX814_PM.contig_48.region001,SaCNX814_PM_c48_001,arenicola,1,GCF2071,M83
SaCNY260_FJ.contig_56.region001,SaCNY260_FJ_c56_001,arenicola,1,GCF2071,M83
SaCNH962_SC.contig_63.region001,SaCNH962_SC_c63_001,arenicola,1,GCF2071,M83
SaCNS673_FJ.contig_54.region001,SaCNS673_FJ_c54_001,arenicola,1,GCF2071,M83
SaCNH963_SC.contig_74.region001,SaCNH963_SC_c74_001,arenicola,1,GCF2071,M83
SpCNY363_SC.contig_103.region001,SpCNY363_SC_c103_001,pacifica,1,GCF4343,M84
StCNH898_BA.contig_41.region001,StCNH898_BA_c41_001,tropica,1,GCF4343,M84
StCNR699_BA.contig_27.region001,StCNR699_BA_c27_001,tropica,1,GCF4343,M84
SpCNY331_SC.contig_44.region001,SpCNY331_SC_c44_001,pacifica,1,GCF4343,M84
SpCNR942_PL.contig_8.region001,SpCNR942_PL_c8_001,fenicalii,1,GCF4079,M85
SpCNT569_FJ.contig_10.region001,SpCNT569_FJ_c10_001,fenicalii,1,GCF4079,M85
SpCNY331_SC.contig_45.region001,SpCNY331_SC_c45_001,pacifica,1,GCF4344,M86
SpCNY363_SC.contig_40.region001,SpCNY363_SC_c40_001,pacifica,1,GCF4344,M86
SaCNH996B_SC.contig_60.region001,SaCNH996B_SC_c60_001,arenicola,1,GCF2158,M87
SaDSM45545_FJ.contig_0.region023,SaDSM45545_FJ_c0_023,arenicola,1,GCF2735,M87
SaCNH996_SC.contig_56.region001,SaCNH996_SC_c56_001,arenicola,1,GCF2158,M87
SaCNT005_FJ.contig_37.region001,SaCNT005_FJ_c37_001,arenicola,1,GCF2735,M87
SpCNR942_PL.contig_8.region002,SpCNR942_PL_c8_002,fenicalii,1,GCF4154,M88
SpCNY646_RS.contig_13.region001,SpCNY646_RS_c13_001,mooreana,1,GCF4154,M88
SpCNY498_PV.contig_6.region001,SpCNY498_PV_c6_001,pacifica,1,GCF4154,M88
SpCNT609_FJ.contig_36.region001,SpCNT609_FJ_c36_001,pacifica,1,GCF4154,M88
SaCNY230_FJ.contig_32.region001,SaCNY230_FJ_c32_001,arenicola,1,GCF3337,M89
SaCNY280_FJ.contig_32.region001,SaCNY280_FJ_c32_001,arenicola,1,GCF3337,M89
SpCNR942_PL.contig_0.region002,SpCNR942_PL_c0_002,fenicalii,1,GCF4073,M90
SpCNT569_FJ.contig_0.region002,SpCNT569_FJ_c0_002,fenicalii,1,GCF4073,M90
SaCNQ884_GU.contig_48.region001,SaCNQ884_GU_c48_001,arenicola,1,GCF2278,M91
SaCNS243_PL.contig_34.region001,SaCNS243_PL_c34_001,arenicola,1,GCF2278,M91
SaCNQ748_GU.contig_44.region001,SaCNQ748_GU_c44_001,arenicola,1,GCF2278,M91
SpCNS996_FJ.contig_7.region001,SpCNS996_FJ_c7_001,oceanensis,1,GCF3842,M92
SpCNT045_FJ.contig_10.region001,SpCNT045_FJ_c10_001,oceanensis,1,GCF3842,M92
BGC0001368.1,Tambromycin,knownBGC,5,GCF3884,M93
SpCNT003_FJ.contig_36.region001,SpCNT003_FJ_c36_001,pacifica,1,GCF3884,M93
SpCNR909_PL.contig_17.region001,SpCNR909_PL_c17_001,pacifica,1,GCF3884,M93
SaCNX891_PM.contig_25.region001,SaCNX891_PM_c25_001,arenicola,1,GCF3517,M94
SaCNY694_YU.contig_54.region001,SaCNY694_YU_c54_001,arenicola,1,GCF3517,M94
SaCNB527_BA.contig_9.region001,SaCNB527_BA_c9_001,arenicola,1,GCF3436,M95
SaCNY685_YU.contig_17.region001,SaCNY685_YU_c17_001,arenicola,1,GCF3436,M95
SpCNT003_FJ.contig_86.region001,SpCNT003_FJ_c86_001,pacifica,1,GCF3896,M96
SpCNT131_FJ.contig_63.region001,SpCNT131_FJ_c63_001,pacifica,1,GCF3896,M96
SpCNS801_FJ.contig_2.region001,SpCNS801_FJ_c2_001,vitiensis,1,GCF3793,M97
SpDSM45548_FJ.contig_1.region011,SpDSM45548_FJ_c1_011,vitiensis,1,GCF3793,M97
BGC0001228.1,Retimycin,knownBGC,5,GCF2743,M98
SaCNT005_FJ.contig_7.region001,SaCNT005_FJ_c7_001,arenicola,1,GCF2743,M98
SaCNB527_BA.contig_43.region001,SaCNB527_BA_c43_001,arenicola,1,GCF1847,M99
SaCNB527_BA.contig_61.region001,SaCNB527_BA_c61_001,arenicola,1,GCF1851,M100
SaCNB527_BA.contig_82.region001,SaCNB527_BA_c82_001,arenicola,1,GCF1853,M101
SaCNH877_BA.contig_48.region001,SaCNH877_BA_c48_001,arenicola,1,GCF1981,M102
SaCNH963_SC.contig_3.region002,SaCNH963_SC_c3_002,arenicola,1,GCF2087,M103
SaCNQ884_GU.contig_10.region001,SaCNQ884_GU_c10_001,arenicola,1,GCF2286,M104
