Id	Label	clade	module	gcf.num	mod2gcf	bigscape.class	predicted.type
SaCNS243_PL.contig_20.region002	SaCNS243_PL_c20_002	arenicola	M45	GCF2423	M45_GCF2423	RiPPs	lanthipeptide
SaCNY237_FJ.contig_45.region001	SaCNY237_FJ_c45_001	arenicola	M45	GCF2423	M45_GCF2423	RiPPs	lanthipeptide
SaCNT798_HI.contig_32.region001	SaCNT798_HI_c32_001	arenicola	M45	GCF2943	M45_GCF2943	RiPPs	lanthipeptide
SaCNS848_FJ.contig_14.region004	SaCNS848_FJ_c14_004	arenicola	M45	GCF3394	M45_GCF3394	RiPPs	lanthipeptide
SaCNY280_FJ.contig_7.region003	SaCNY280_FJ_c7_003	arenicola	M45	GCF3394	M45_GCF3394	RiPPs	lanthipeptide
SaCNR107_GU.contig_2.region001	SaCNR107_GU_c2_001	arenicola	M45	GCF2423	M45_GCF2423	RiPPs	lanthipeptide
SaCNS325_PL.contig_26.region001	SaCNS325_PL_c26_001	arenicola	M45	GCF2423	M45_GCF2423	RiPPs	lanthipeptide
SaCNX481_PM.contig_41.region001	SaCNX481_PM_c41_001	arenicola	M45	GCF2423	M45_GCF2423	RiPPs	lanthipeptide
SaCNB458_BA.contig_31.region001	SaCNB458_BA_c31_001	arenicola	M45	GCF3394	M45_GCF3394	RiPPs	lanthipeptide
SaCNY679_YU.contig_35.region001	SaCNY679_YU_c35_001	arenicola	M45	GCF2943	M45_GCF2943	RiPPs	lanthipeptide
SaCNS299_PL.contig_29.region001	SaCNS299_PL_c29_001	arenicola	M45	GCF2423	M45_GCF2423	RiPPs	lanthipeptide
SaCNX814_PM.contig_35.region001	SaCNX814_PM_c35_001	arenicola	M45	GCF2423	M45_GCF2423	RiPPs	lanthipeptide
SaCNQ884_GU.contig_18.region001	SaCNQ884_GU_c18_001	arenicola	M45	GCF2423	M45_GCF2423	RiPPs	lanthipeptide
SpCNY498_PV.contig_49.region001	SpCNY498_PV_c49_001	pacifica	M46	GCF3898	M46_GCF3898	PKSI	T1PKS
SpCNT796_HI.contig_59.region001	SpCNT796_HI_c59_001	pacifica	M46	GCF3898	M46_GCF3898	PKSI	T1PKS
SpCNT003_FJ.contig_96.region001	SpCNT003_FJ_c96_001	pacifica	M46	GCF3898	M46_GCF3898	PKSI	T1PKS
SpCNS055_PL.contig_44.region001	SpCNS055_PL_c44_001	vitiensis	M46	GCF3898	M46_GCF3898	PKSI	T1PKS
SpCNS103_PL.contig_72.region001	SpCNS103_PL_c72_001	pacifica	M46	GCF3898	M46_GCF3898	PKSI	T1PKS
SpCNR909_PL.contig_71.region001	SpCNR909_PL_c71_001	pacifica	M46	GCF3898	M46_GCF3898	PKSI	T1PKS
SpCNT855_HI.contig_58.region001	SpCNT855_HI_c58_001	pacifica	M46	GCF3898	M46_GCF3898	PKSI	T1PKS
SpCNT851_HI.contig_59.region001	SpCNT851_HI_c59_001	pacifica	M46	GCF3898	M46_GCF3898	PKSI	T1PKS
SpCNR894_PL.contig_74.region001	SpCNR894_PL_c74_001	pacifica	M46	GCF3898	M46_GCF3898	PKSI	T1PKS
SpCNY239_FJ.contig_66.region001	SpCNY239_FJ_c66_001	pacifica	M46	GCF3898	M46_GCF3898	PKSI	T1PKS
SpCNS237_PL.contig_13.region001	SpCNS237_PL_c13_001	mooreana	M47	GCF94	M47_GCF94	PKSI	t1pks
SaCNR107_GU.contig_20.region001	SaCNR107_GU_c20_001	arenicola	M48	GCF2335	M48_GCF2335	PKS-NRP_Hybrids	terpene.t1pks.nrps
SpCNT084_FJ.contig_60.region001	SpCNT084_FJ_c60_001	pacifica	M49	GCF4158	M49_GCF4158	PKSI	T1PKS
SpCNS237_PL.contig_34.region001	SpCNS237_PL_c34_001	mooreana	M49	GCF4158	M49_GCF4158	PKSI	T1PKS
SpCNY646_RS.contig_50.region001	SpCNY646_RS_c50_001	mooreana	M49	GCF4158	M49_GCF4158	PKSI	T1PKS
SpCNT133_FJ.contig_63.region001	SpCNT133_FJ_c63_001	pacifica	M49	GCF4158	M49_GCF4158	PKSI	T1PKS
SpCNT609_FJ.contig_52.region001	SpCNT609_FJ_c52_001	pacifica	M49	GCF4158	M49_GCF4158	PKSI	T1PKS
SaCNT798_HI.contig_41.region001	SaCNT798_HI_c41_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNS342_FJ.contig_39.region001	SaCNS342_FJ_c39_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNY690_YU.contig_69.region001	SaCNY690_YU_c69_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNH962_SC.contig_53.region001	SaCNH962_SC_c53_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNY234_FJ.contig_35.region001	SaCNY234_FJ_c35_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNY231_FJ.contig_41.region001	SaCNY231_FJ_c41_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNT859_HI.contig_48.region001	SaCNT859_HI_c48_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNT850_HI.contig_42.region001	SaCNT850_HI_c42_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNY011_BA.contig_45.region001	SaCNY011_BA_c45_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNS673_FJ.contig_44.region001	SaCNS673_FJ_c44_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNX482_PM.contig_48.region001	SaCNX482_PM_c48_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNQ884_GU.contig_50.region001	SaCNQ884_GU_c50_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNY260_FJ.contig_9.region001	SaCNY260_FJ_c9_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNH646_BA.contig_35.region001	SaCNH646_BA_c35_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNY237_FJ.contig_47.region001	SaCNY237_FJ_c47_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNH713_RS.contig_25.region001	SaCNH713_RS_c25_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNH996_SC.contig_66.region001	SaCNH996_SC_c66_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNH877_BA.contig_51.region001	SaCNH877_BA_c51_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNY694_YU.contig_55.region001	SaCNY694_YU_c55_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNY486_PV.contig_52.region001	SaCNY486_PV_c52_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNH996B_SC.contig_70.region001	SaCNH996B_SC_c70_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNP193_SC.contig_50.region001	SaCNP193_SC_c50_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNY282_FJ.contig_39.region001	SaCNY282_FJ_c39_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNR425_GU.contig_40.region001	SaCNR425_GU_c40_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNB458_BA.contig_55.region001	SaCNB458_BA_c55_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNS299_PL.contig_44.region001	SaCNS299_PL_c44_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNT800_HI.contig_35.region001	SaCNT800_HI_c35_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNS820_FJ.contig_32.region001	SaCNS820_FJ_c32_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNS296_PL.contig_36.region001	SaCNS296_PL_c36_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNH963_SC.contig_59.region001	SaCNH963_SC_c59_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNX508_PM.contig_53.region001	SaCNX508_PM_c53_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNH905_BA.contig_49.region001	SaCNH905_BA_c49_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNY256_FJ.contig_33.region001	SaCNY256_FJ_c33_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNT857_HI.contig_45.region001	SaCNT857_HI_c45_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNY280_FJ.contig_50.region001	SaCNY280_FJ_c50_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNH964_SC.contig_52.region001	SaCNH964_SC_c52_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNX481_PM.contig_46.region001	SaCNX481_PM_c46_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNX814_PM.contig_39.region001	SaCNX814_PM_c39_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNH643_BA.contig_45.region001	SaCNH643_BA_c45_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNS325_PL.contig_36.region001	SaCNS325_PL_c36_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNY230_FJ.contig_50.region001	SaCNY230_FJ_c50_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNH718_RS.contig_40.region001	SaCNH718_RS_c40_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNB527_BA.contig_59.region001	SaCNB527_BA_c59_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNT849_HI.contig_34.region001	SaCNT849_HI_c34_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNY244_FJ.contig_30.region001	SaCNY244_FJ_c30_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNP105_SC.contig_48.region001	SaCNP105_SC_c48_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNH941_SC.contig_48.region001	SaCNH941_SC_c48_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNS848_FJ.contig_2.region001	SaCNS848_FJ_c2_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNX891_PM.contig_46.region001	SaCNX891_PM_c46_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNT799_HI.contig_38.region001	SaCNT799_HI_c38_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNS051_PL.contig_51.region001	SaCNS051_PL_c51_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNS243_PL.contig_35.region001	SaCNS243_PL_c35_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNY679_YU.contig_46.region001	SaCNY679_YU_c46_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNT005_FJ.contig_44.region001	SaCNT005_FJ_c44_001	arenicola	M5	GCF2044	M5_GCF2044	PKSI	T1PKS
SaCNB527_BA.contig_1.region001	SaCNB527_BA_c1_001	arenicola	M50	GCF1825	M50_GCF1825	PKSother	t2pks
SpCNT001_FJ.contig_31.region001	SpCNT001_FJ_c31_001	pacifica	M51	GCF3580	M51_GCF3580	Others	T1PKS.NRPS.lanthipeptide.lipolanthine
SpCNT131_FJ.contig_6.region001	SpCNT131_FJ_c6_001	pacifica	M51	GCF3580	M51_GCF3580	Others	T1PKS.NRPS.lanthipeptide.lipolanthine
SpCNT603_FJ.contig_26.region001	SpCNT603_FJ_c26_001	pacifica	M51	GCF3580	M51_GCF3580	Others	T1PKS.NRPS.lanthipeptide.lipolanthine
SpCNR894_PL.contig_32.region001	SpCNR894_PL_c32_001	pacifica	M51	GCF3580	M51_GCF3580	Others	T1PKS.NRPS.lanthipeptide.lipolanthine
SpCNH732_RS.contig_22.region001	SpCNH732_RS_c22_001	pacifica	M51	GCF3580	M51_GCF3580	Others	T1PKS.NRPS.lanthipeptide.lipolanthine
SpCNY498_PV.contig_15.region001	SpCNY498_PV_c15_001	pacifica	M51	GCF3580	M51_GCF3580	Others	T1PKS.NRPS.lanthipeptide.lipolanthine
SpCNY666_MD.contig_36.region001	SpCNY666_MD_c36_001	goodfellowii	M51	GCF3580	M51_GCF3580	Others	T1PKS.NRPS.lanthipeptide.lipolanthine
SpDSM45544_FJ.contig_0.region014	SpDSM45544_FJ_c0_014	pacifica	M51	GCF3580	M51_GCF3580	Others	T1PKS.NRPS.lanthipeptide.lipolanthine
SpCNQ768_GU.contig_24.region001	SpCNQ768_GU_c24_001	pacifica	M51	GCF3580	M51_GCF3580	Others	T1PKS.NRPS.lanthipeptide.lipolanthine
SpCNR510_GU.contig_34.region001	SpCNR510_GU_c34_001	pacifica	M51	GCF3580	M51_GCF3580	Others	T1PKS.NRPS.lanthipeptide.lipolanthine
SpCNY239_FJ.contig_31.region001	SpCNY239_FJ_c31_001	pacifica	M51	GCF3580	M51_GCF3580	Others	T1PKS.NRPS.lanthipeptide.lipolanthine
SpCNT124_FJ.contig_25.region001	SpCNT124_FJ_c25_001	oceanensis	M52	GCF3987	M52_GCF3987	Others	butyrolactone.T2PKS
SpCNT584_FJ.contig_9.region001	SpCNT584_FJ_c9_001	oceanensis	M52	GCF3987	M52_GCF3987	Others	butyrolactone.T2PKS
SaCNX891_PM.contig_31.region001	SaCNX891_PM_c31_001	arenicola	M53	GCF4056	M53_GCF4056	Others	oligosaccharide.T2PKS
SpCNT403_FJ.contig_17.region001	SpCNT403_FJ_c17_001	oceanensis	M53	GCF4056	M53_GCF4056	Others	oligosaccharide.T2PKS
SpCNS996_FJ.contig_16.region001	SpCNS996_FJ_c16_001	oceanensis	M54	GCF4055	M54_GCF4055	NRPS	NRPS-like
SpCNS860_FJ.contig_25.region001	SpCNS860_FJ_c25_001	oceanensis	M54	GCF4055	M54_GCF4055	NRPS	NRPS-like
SpDSM45543_FJ.contig_0.region002	SpDSM45543_FJ_c0_002	oceanensis	M54	GCF4055	M54_GCF4055	NRPS	NRPS-like
SpCNT045_FJ.contig_6.region001	SpCNT045_FJ_c6_001	oceanensis	M54	GCF4055	M54_GCF4055	NRPS	NRPS-like
SpCNT403_FJ.contig_15.region001	SpCNT403_FJ_c15_001	oceanensis	M54	GCF4055	M54_GCF4055	NRPS	NRPS-like
SpCNY646_RS.contig_13.region002	SpCNY646_RS_c13_002	mooreana	M54	GCF4409	M54_GCF4409	NRPS	NRPS-like
SpDSM45543_FJ.contig_0.region010	SpDSM45543_FJ_c0_010	oceanensis	M55	GCF3903	M55_GCF3903	NRPS	NRPS
SpCNT029_FJ.contig_0.region005	SpCNT029_FJ_c0_005	oceanensis	M55	GCF3903	M55_GCF3903	NRPS	NRPS
SpCNT045_FJ.contig_0.region001	SpCNT045_FJ_c0_001	oceanensis	M55	GCF3903	M55_GCF3903	NRPS	NRPS
SpCNS996_FJ.contig_9.region002	SpCNS996_FJ_c9_002	oceanensis	M55	GCF3903	M55_GCF3903	NRPS	NRPS
SpCNT403_FJ.contig_36.region001	SpCNT403_FJ_c36_001	oceanensis	M55	GCF3903	M55_GCF3903	NRPS	NRPS
SpDSM45547_FJ.contig_0.region016	SpDSM45547_FJ_c0_016	oceanensis	M55	GCF3903	M55_GCF3903	NRPS	NRPS
SpCNS860_FJ.contig_14.region001	SpCNS860_FJ_c14_001	oceanensis	M55	GCF3903	M55_GCF3903	NRPS	NRPS
SpCNY666_MD.contig_1.region001	SpCNY666_MD_c1_001	goodfellowii	M55	GCF3903	M55_GCF3903	NRPS	NRPS
SpCNY673_MD.contig_37.region001	SpCNY673_MD_c37_001	oceanensis	M55	GCF3903	M55_GCF3903	NRPS	NRPS
SpCNY703_MD.contig_39.region001	SpCNY703_MD_c39_001	oceanensis	M55	GCF3903	M55_GCF3903	NRPS	NRPS
SpCNT584_FJ.contig_19.region001	SpCNT584_FJ_c19_001	oceanensis	M56	GCF3984	M56_GCF3984	PKSother	T2PKS
SpCNT124_FJ.contig_18.region001	SpCNT124_FJ_c18_001	oceanensis	M56	GCF3984	M56_GCF3984	PKSother	T2PKS
SpCNT045_FJ.contig_21.region001	SpCNT045_FJ_c21_001	oceanensis	M57	GCF3832	M57_GCF3832	PKS-NRP_Hybrids	T1PKS.NRPS
SpCNS996_FJ.contig_31.region001	SpCNS996_FJ_c31_001	oceanensis	M57	GCF3832	M57_GCF3832	PKS-NRP_Hybrids	T1PKS.NRPS
SpDSM45543_FJ.contig_0.region022	SpDSM45543_FJ_c0_022	oceanensis	M57	GCF3832	M57_GCF3832	PKS-NRP_Hybrids	T1PKS.NRPS
SpCNS860_FJ.contig_9.region001	SpCNS860_FJ_c9_001	oceanensis	M57	GCF3832	M57_GCF3832	PKS-NRP_Hybrids	T1PKS.NRPS
SpCNT403_FJ.contig_40.region001	SpCNT403_FJ_c40_001	oceanensis	M57	GCF3832	M57_GCF3832	PKS-NRP_Hybrids	T1PKS.NRPS
StCNY681_YU.contig_13.region002	StCNY681_YU_c13_002	tropica	M58	GCF4822	M58_GCF4822	PKSI	T1PKS
StCNY678_YU.contig_16.region001	StCNY678_YU_c16_001	tropica	M58	GCF4822	M58_GCF4822	PKSI	T1PKS
StCNS197_BA.contig_16.region002	StCNS197_BA_c16_002	tropica	M58	GCF4822	M58_GCF4822	PKSI	T1PKS
StCNR699_BA.contig_17.region001	StCNR699_BA_c17_001	tropica	M58	GCF4822	M58_GCF4822	PKSI	T1PKS
StCNB440_BA.contig_0.region001	StCNB440_BA_c0_001	tropica	M58	GCF4822	M58_GCF4822	PKSI	T1PKS
StCNT250_BA.contig_17.region002	StCNT250_BA_c17_002	tropica	M58	GCF4822	M58_GCF4822	PKSI	T1PKS
SpCNT133_FJ.contig_43.region001	SpCNT133_FJ_c43_001	pacifica	M59	GCF4413	M59_GCF4413	PKSI	T1PKS
SpCNT609_FJ.contig_35.region001	SpCNT609_FJ_c35_001	pacifica	M59	GCF4413	M59_GCF4413	PKSI	T1PKS
SpCNY646_RS.contig_16.region001	SpCNY646_RS_c16_001	mooreana	M59	GCF4413	M59_GCF4413	PKSI	T1PKS
SpCNT084_FJ.contig_44.region001	SpCNT084_FJ_c44_001	pacifica	M59	GCF4413	M59_GCF4413	PKSI	T1PKS
SpDSM45544_FJ.contig_0.region006	SpDSM45544_FJ_c0_006	pacifica	M6	GCF4342	M6_GCF4342	RiPPs	bacteriocin
SpCNT584_FJ.contig_1.region002	SpCNT584_FJ_c1_002	oceanensis	M6	GCF4221	M6_GCF4221	RiPPs	bacteriocin
StCNT250_BA.contig_4.region001	StCNT250_BA_c4_001	tropica	M6	GCF4731	M6_GCF4731	RiPPs	bacteriocin
SpCNS237_PL.contig_11.region002	SpCNS237_PL_c11_002	mooreana	M6	GCF4342	M6_GCF4342	RiPPs	bacteriocin
SpCNY673_MD.contig_13.region001	SpCNY673_MD_c13_001	oceanensis	M6	GCF3965	M6_GCF3965	RiPPs	bacteriocin
SpCNY330_SC.contig_9.region002	SpCNY330_SC_c9_002	pacifica	M6	GCF4342	M6_GCF4342	RiPPs	bacteriocin
SpCNT603_FJ.contig_1.region002	SpCNT603_FJ_c1_002	pacifica	M6	GCF4342	M6_GCF4342	RiPPs	bacteriocin
StCNS197_BA.contig_4.region002	StCNS197_BA_c4_002	tropica	M6	GCF4731	M6_GCF4731	RiPPs	bacteriocin
SpCNT796_HI.contig_2.region002	SpCNT796_HI_c2_002	pacifica	M6	GCF3965	M6_GCF3965	RiPPs	bacteriocin
SpCNR894_PL.contig_0.region002	SpCNR894_PL_c0_002	pacifica	M6	GCF3965	M6_GCF3965	RiPPs	bacteriocin
SpCNR114_GU.contig_1.region002	SpCNR114_GU_c1_002	pacifica	M6	GCF3965	M6_GCF3965	RiPPs	bacteriocin
SpDSM45548_FJ.contig_1.region003	SpDSM45548_FJ_c1_003	vitiensis	M6	GCF3965	M6_GCF3965	RiPPs	bacteriocin
SpCNY498_PV.contig_1.region002	SpCNY498_PV_c1_002	pacifica	M6	GCF4342	M6_GCF4342	RiPPs	bacteriocin
StCNY678_YU.contig_6.region002	StCNY678_YU_c6_002	tropica	M6	GCF4731	M6_GCF4731	RiPPs	bacteriocin
SpCNT003_FJ.contig_5.region001	SpCNT003_FJ_c5_001	pacifica	M6	GCF3965	M6_GCF3965	RiPPs	bacteriocin
StCNY012_BA.contig_5.region002	StCNY012_BA_c5_002	tropica	M6	GCF4731	M6_GCF4731	RiPPs	bacteriocin
SpCNT084_FJ.contig_5.region002	SpCNT084_FJ_c5_002	pacifica	M6	GCF3965	M6_GCF3965	RiPPs	bacteriocin
SpCNQ768_GU.contig_7.region003	SpCNQ768_GU_c7_003	pacifica	M6	GCF3965	M6_GCF3965	RiPPs	bacteriocin
SpCNT029_FJ.contig_0.region004	SpCNT029_FJ_c0_004	oceanensis	M6	GCF3965	M6_GCF3965	RiPPs	bacteriocin
SpCNY646_RS.contig_3.region001	SpCNY646_RS_c3_001	mooreana	M6	GCF4221	M6_GCF4221	RiPPs	bacteriocin
SpCNY363_SC.contig_0.region001	SpCNY363_SC_c0_001	pacifica	M6	GCF4342	M6_GCF4342	RiPPs	bacteriocin
SpCNT403_FJ.contig_4.region002	SpCNT403_FJ_c4_002	oceanensis	M6	GCF3965	M6_GCF3965	RiPPs	bacteriocin
SpCNH732_RS.contig_3.region002	SpCNH732_RS_c3_002	pacifica	M6	GCF4342	M6_GCF4342	RiPPs	bacteriocin
SpCNT609_FJ.contig_18.region002	SpCNT609_FJ_c18_002	pacifica	M6	GCF4342	M6_GCF4342	RiPPs	bacteriocin
StCNB476_BA.contig_2.region002	StCNB476_BA_c2_002	tropica	M6	GCF4731	M6_GCF4731	RiPPs	bacteriocin
SpCNS996_FJ.contig_9.region001	SpCNS996_FJ_c9_001	oceanensis	M6	GCF3965	M6_GCF3965	RiPPs	bacteriocin
SaCNH996_SC.contig_9.region001	SaCNH996_SC_c9_001	arenicola	M6	GCF2162	M6_GCF2162	RiPPs	bacteriocin
SpCNS055_PL.contig_0.region006	SpCNS055_PL_c0_006	vitiensis	M6	GCF3965	M6_GCF3965	RiPPs	bacteriocin
SpCNT045_FJ.contig_0.region002	SpCNT045_FJ_c0_002	oceanensis	M6	GCF3965	M6_GCF3965	RiPPs	bacteriocin
SpCNY239_FJ.contig_1.region001	SpCNY239_FJ_c1_001	pacifica	M6	GCF3965	M6_GCF3965	RiPPs	bacteriocin
StCNH898_BA.contig_12.region001	StCNH898_BA_c12_001	tropica	M6	GCF4731	M6_GCF4731	RiPPs	bacteriocin
StCNB536_BA.contig_46.region001	StCNB536_BA_c46_001	tropica	M6	GCF4731	M6_GCF4731	RiPPs	bacteriocin
SpDSM45547_FJ.contig_0.region015	SpDSM45547_FJ_c0_015	oceanensis	M6	GCF3965	M6_GCF3965	RiPPs	bacteriocin
StCNR699_BA.contig_3.region002	StCNR699_BA_c3_002	tropica	M6	GCF4731	M6_GCF4731	RiPPs	bacteriocin
StCNY681_YU.contig_2.region002	StCNY681_YU_c2_002	tropica	M6	GCF4731	M6_GCF4731	RiPPs	bacteriocin
SpCNY331_SC.contig_4.region002	SpCNY331_SC_c4_002	pacifica	M6	GCF4342	M6_GCF4342	RiPPs	bacteriocin
StCNT261_BA.contig_4.region001	StCNT261_BA_c4_001	tropica	M6	GCF4731	M6_GCF4731	RiPPs	bacteriocin
SpCNT001_FJ.contig_0.region002	SpCNT001_FJ_c0_002	pacifica	M6	GCF3965	M6_GCF3965	RiPPs	bacteriocin
StCNS416_BA.contig_3.region002	StCNS416_BA_c3_002	tropica	M6	GCF4731	M6_GCF4731	RiPPs	bacteriocin
SaCNH996B_SC.contig_7.region001	SaCNH996B_SC_c7_001	arenicola	M6	GCF2162	M6_GCF2162	RiPPs	bacteriocin
SaCNY486_PV.contig_23.region001	SaCNY486_PV_c23_001	arenicola	M6	GCF2162	M6_GCF2162	RiPPs	bacteriocin
StCNB440_BA.contig_0.region007	StCNB440_BA_c0_007	tropica	M6	GCF4731	M6_GCF4731	RiPPs	bacteriocin
SpCNT854_HI.contig_2.region001	SpCNT854_HI_c2_001	oceanensis	M6	GCF4221	M6_GCF4221	RiPPs	bacteriocin
SpDSM45543_FJ.contig_0.region009	SpDSM45543_FJ_c0_009	oceanensis	M6	GCF3965	M6_GCF3965	RiPPs	bacteriocin
SpCNY703_MD.contig_47.region001	SpCNY703_MD_c47_001	oceanensis	M6	GCF3965	M6_GCF3965	RiPPs	bacteriocin
SaCNY694_YU.contig_62.region001	SaCNY694_YU_c62_001	arenicola	M6	GCF2162	M6_GCF2162	RiPPs	bacteriocin
SpCNT131_FJ.contig_1.region002	SpCNT131_FJ_c1_002	pacifica	M6	GCF4221	M6_GCF4221	RiPPs	bacteriocin
SpCNT133_FJ.contig_2.region002	SpCNT133_FJ_c2_002	pacifica	M6	GCF3965	M6_GCF3965	RiPPs	bacteriocin
SpCNT851_HI.contig_2.region002	SpCNT851_HI_c2_002	pacifica	M6	GCF3965	M6_GCF3965	RiPPs	bacteriocin
SpCNR909_PL.contig_0.region001	SpCNR909_PL_c0_001	pacifica	M6	GCF3965	M6_GCF3965	RiPPs	bacteriocin
SpCNY666_MD.contig_47.region001	SpCNY666_MD_c47_001	goodfellowii	M6	GCF3965	M6_GCF3965	RiPPs	bacteriocin
SpCNS103_PL.contig_3.region002	SpCNS103_PL_c3_002	pacifica	M6	GCF3965	M6_GCF3965	RiPPs	bacteriocin
SpCNR510_GU.contig_4.region002	SpCNR510_GU_c4_002	pacifica	M6	GCF4342	M6_GCF4342	RiPPs	bacteriocin
SpCNT124_FJ.contig_2.region001	SpCNT124_FJ_c2_001	oceanensis	M6	GCF4221	M6_GCF4221	RiPPs	bacteriocin
SpCNS801_FJ.contig_0.region003	SpCNS801_FJ_c0_003	vitiensis	M6	GCF4342	M6_GCF4342	RiPPs	bacteriocin
SaCNB458_BA.contig_73.region001	SaCNB458_BA_c73_001	arenicola	M6	GCF2162	M6_GCF2162	RiPPs	bacteriocin
SpCNT855_HI.contig_0.region002	SpCNT855_HI_c0_002	pacifica	M6	GCF4342	M6_GCF4342	RiPPs	bacteriocin
SpCNS860_FJ.contig_14.region002	SpCNS860_FJ_c14_002	oceanensis	M6	GCF3965	M6_GCF3965	RiPPs	bacteriocin
SaCNQ748_GU.contig_52.region001	SaCNQ748_GU_c52_001	arenicola	M60	GCF2280	M60_GCF2280	PKSI	T1PKS
SaCNS243_PL.contig_44.region001	SaCNS243_PL_c44_001	arenicola	M60	GCF2280	M60_GCF2280	PKSI	T1PKS
SpCNH732_RS.contig_5.region002	SpCNH732_RS_c5_002	pacifica	M61	GCF3853	M61_GCF3853	NRPS	NRPS
SpCNT001_FJ.contig_19.region001	SpCNT001_FJ_c19_001	pacifica	M61	GCF3853	M61_GCF3853	NRPS	NRPS
SpCNT603_FJ.contig_25.region001	SpCNT603_FJ_c25_001	pacifica	M61	GCF3853	M61_GCF3853	NRPS	NRPS
SpCNR510_GU.contig_15.region001	SpCNR510_GU_c15_001	pacifica	M61	GCF3853	M61_GCF3853	NRPS	NRPS
SpCNY239_FJ.contig_47.region001	SpCNY239_FJ_c47_001	pacifica	M61	GCF3853	M61_GCF3853	NRPS	NRPS
SpCNT131_FJ.contig_4.region002	SpCNT131_FJ_c4_002	pacifica	M61	GCF3853	M61_GCF3853	NRPS	NRPS
