"Id","Label","clade","size","GCF.num"
"SpCNY331_SC.contig_14.region002","SpCNY331_SC_c14_002","pacifica","1","GCF3558"
"SpCNY331_SC.contig_16.region001","SpCNY331_SC_c16_001","pacifica","1","GCF3567"
"SpCNY331_SC.contig_18.region001","SpCNY331_SC_c18_001","pacifica","1","GCF3894"
"SpCNY331_SC.contig_24.region001","SpCNY331_SC_c24_001","pacifica","1","GCF3953"
"SpCNY331_SC.contig_26.region001","SpCNY331_SC_c26_001","pacifica","1","GCF4311"
"SpCNY331_SC.contig_3.region001","SpCNY331_SC_c3_001","pacifica","1","GCF3572"
"SpCNY331_SC.contig_32.region001","SpCNY331_SC_c32_001","pacifica","1","GCF3563"
"SpCNY331_SC.contig_33.region001","SpCNY331_SC_c33_001","pacifica","1","GCF4007"
"SpCNY331_SC.contig_35.region001","SpCNY331_SC_c35_001","pacifica","1","GCF4559"
"SpCNY331_SC.contig_36.region001","SpCNY331_SC_c36_001","pacifica","1","GCF3578"
"SpCNY331_SC.contig_38.region001","SpCNY331_SC_c38_001","pacifica","1","GCF2531"
"SpCNY331_SC.contig_4.region001","SpCNY331_SC_c4_001","pacifica","1","GCF3964"
"SpCNY331_SC.contig_4.region002","SpCNY331_SC_c4_002","pacifica","1","GCF4342"
"SpCNY331_SC.contig_44.region001","SpCNY331_SC_c44_001","pacifica","1","GCF4343"
"SpCNY331_SC.contig_45.region001","SpCNY331_SC_c45_001","pacifica","1","GCF4344"
"SpCNY331_SC.contig_5.region001","SpCNY331_SC_c5_001","pacifica","1","GCF3583"
"SpCNY331_SC.contig_57.region001","SpCNY331_SC_c57_001","pacifica","1","GCF3581"
"SpCNY331_SC.contig_58.region001","SpCNY331_SC_c58_001","pacifica","1","GCF4347"
"SpCNY331_SC.contig_62.region001","SpCNY331_SC_c62_001","pacifica","1","GCF3581"
"SpCNY331_SC.contig_64.region001","SpCNY331_SC_c64_001","pacifica","1","GCF4089"
"SpCNY331_SC.contig_7.region001","SpCNY331_SC_c7_001","pacifica","1","GCF3549"
"SpCNY331_SC.contig_71.region001","SpCNY331_SC_c71_001","pacifica","1","GCF3581"
"SpCNY331_SC.contig_8.region001","SpCNY331_SC_c8_001","pacifica","1","GCF3564"
"SpCNY331_SC.contig_83.region001","SpCNY331_SC_c83_001","pacifica","1","GCF2532"
"SpCNY363_SC.contig_0.region001","SpCNY363_SC_c0_001","pacifica","1","GCF4342"
"SpCNY363_SC.contig_0.region002","SpCNY363_SC_c0_002","pacifica","1","GCF3964"
"SpCNY363_SC.contig_1.region001","SpCNY363_SC_c1_001","pacifica","1","GCF4522"
"SpCNY363_SC.contig_10.region001","SpCNY363_SC_c10_001","pacifica","1","GCF3567"
"SpCNY363_SC.contig_100.region001","SpCNY363_SC_c100_001","pacifica","1","GCF4358"
"SpCNY363_SC.contig_103.region001","SpCNY363_SC_c103_001","pacifica","1","GCF4343"
"SpCNY363_SC.contig_106.region001","SpCNY363_SC_c106_001","pacifica","1","GCF4360"
"SpCNY363_SC.contig_13.region001","SpCNY363_SC_c13_001","pacifica","1","GCF3549"
"SpCNY363_SC.contig_18.region001","SpCNY363_SC_c18_001","pacifica","1","GCF4046"
"SpCNY363_SC.contig_22.region001","SpCNY363_SC_c22_001","pacifica","1","GCF4559"
"SpCNY363_SC.contig_26.region001","SpCNY363_SC_c26_001","pacifica","1","GCF4311"
"SpCNY363_SC.contig_3.region001","SpCNY363_SC_c3_001","pacifica","1","GCF3953"
"SpCNY363_SC.contig_3.region002","SpCNY363_SC_c3_002","pacifica","1","GCF3572"
"SpCNY363_SC.contig_30.region001","SpCNY363_SC_c30_001","pacifica","1","GCF3894"
"SpCNY363_SC.contig_31.region001","SpCNY363_SC_c31_001","pacifica","1","GCF3563"
"SpCNY363_SC.contig_32.region001","SpCNY363_SC_c32_001","pacifica","1","GCF2531"
"SpCNY363_SC.contig_33.region001","SpCNY363_SC_c33_001","pacifica","1","GCF4370"
"SpCNY363_SC.contig_34.region001","SpCNY363_SC_c34_001","pacifica","1","GCF3578"
"SpCNY363_SC.contig_35.region001","SpCNY363_SC_c35_001","pacifica","1","GCF4089"
"SpCNY363_SC.contig_38.region001","SpCNY363_SC_c38_001","pacifica","1","GCF4020"
"SpCNY363_SC.contig_39.region001","SpCNY363_SC_c39_001","pacifica","1","GCF3865"
"SpCNY363_SC.contig_4.region001","SpCNY363_SC_c4_001","pacifica","1","GCF3564"
"SpCNY363_SC.contig_40.region001","SpCNY363_SC_c40_001","pacifica","1","GCF4344"
"SpCNY363_SC.contig_42.region001","SpCNY363_SC_c42_001","pacifica","1","GCF3558"
"SpCNY363_SC.contig_55.region001","SpCNY363_SC_c55_001","pacifica","1","GCF3561"
"SpCNY363_SC.contig_6.region001","SpCNY363_SC_c6_001","pacifica","1","GCF4379"
"SpCNY363_SC.contig_66.region001","SpCNY363_SC_c66_001","pacifica","1","GCF4007"
"SpCNY363_SC.contig_73.region001","SpCNY363_SC_c73_001","pacifica","1","GCF3400"
"SpCNY363_SC.contig_8.region001","SpCNY363_SC_c8_001","pacifica","1","GCF3583"
"SpCNY498_PV.contig_1.region001","SpCNY498_PV_c1_001","pacifica","1","GCF3964"
"SpCNY498_PV.contig_1.region002","SpCNY498_PV_c1_002","pacifica","1","GCF4342"
"SpCNY498_PV.contig_1.region003","SpCNY498_PV_c1_003","pacifica","1","GCF3551"
"SpCNY498_PV.contig_10.region001","SpCNY498_PV_c10_001","pacifica","1","GCF3549"
"SpCNY498_PV.contig_14.region001","SpCNY498_PV_c14_001","pacifica","1","GCF3558"
"SpCNY498_PV.contig_14.region002","SpCNY498_PV_c14_002","pacifica","1","GCF4020"
"SpCNY498_PV.contig_15.region001","SpCNY498_PV_c15_001","pacifica","1","GCF3580"
"SpCNY498_PV.contig_2.region001","SpCNY498_PV_c2_001","pacifica","1","GCF3953"
"SpCNY498_PV.contig_2.region002","SpCNY498_PV_c2_002","pacifica","1","GCF3572"
"SpCNY498_PV.contig_23.region001","SpCNY498_PV_c23_001","pacifica","1","GCF4007"
"SpCNY498_PV.contig_26.region001","SpCNY498_PV_c26_001","pacifica","1","GCF4219"
"SpCNY498_PV.contig_28.region001","SpCNY498_PV_c28_001","pacifica","1","GCF4046"
"SpCNY498_PV.contig_3.region001","SpCNY498_PV_c3_001","pacifica","1","GCF3563"
"SpCNY498_PV.contig_3.region002","SpCNY498_PV_c3_002","pacifica","1","GCF3576"
"SpCNY498_PV.contig_31.region001","SpCNY498_PV_c31_001","pacifica","1","GCF3894"
"SpCNY498_PV.contig_49.region001","SpCNY498_PV_c49_001","pacifica","1","GCF3898"
"SpCNY498_PV.contig_5.region001","SpCNY498_PV_c5_001","pacifica","1","GCF3865"
"SpCNY498_PV.contig_5.region002","SpCNY498_PV_c5_002","pacifica","1","GCF3567"
"SpCNY498_PV.contig_6.region001","SpCNY498_PV_c6_001","pacifica","1","GCF4154"
"SpCNY498_PV.contig_7.region001","SpCNY498_PV_c7_001","pacifica","1","GCF4402"
"SpCNY498_PV.contig_8.region001","SpCNY498_PV_c8_001","pacifica","1","GCF3583"
"SpCNY498_PV.contig_9.region001","SpCNY498_PV_c9_001","pacifica","1","GCF3564"
"SpCNY646_RS.contig_1.region001","SpCNY646_RS_c1_001","mooreana","1","GCF3564"
"SpCNY646_RS.contig_1.region002","SpCNY646_RS_c1_002","mooreana","1","GCF4782"
"SpCNY646_RS.contig_12.region001","SpCNY646_RS_c12_001","mooreana","1","GCF3583"
"SpCNY646_RS.contig_13.region001","SpCNY646_RS_c13_001","mooreana","1","GCF4154"
"SpCNY646_RS.contig_13.region002","SpCNY646_RS_c13_002","mooreana","1","GCF4409"
"SpCNY646_RS.contig_14.region001","SpCNY646_RS_c14_001","mooreana","1","GCF3710"
"SpCNY646_RS.contig_14.region002","SpCNY646_RS_c14_002","mooreana","1","GCF3416"
"SpCNY646_RS.contig_15.region001","SpCNY646_RS_c15_001","mooreana","1","GCF2530"
"SpCNY646_RS.contig_16.region001","SpCNY646_RS_c16_001","mooreana","1","GCF4413"
"SpCNY646_RS.contig_2.region001","SpCNY646_RS_c2_001","mooreana","1","GCF4733"
"SpCNY646_RS.contig_24.region001","SpCNY646_RS_c24_001","mooreana","1","GCF4415"
"SpCNY646_RS.contig_25.region001","SpCNY646_RS_c25_001","mooreana","1","GCF2890"
"SpCNY646_RS.contig_26.region001","SpCNY646_RS_c26_001","mooreana","1","GCF4417"
"SpCNY646_RS.contig_3.region001","SpCNY646_RS_c3_001","mooreana","1","GCF4221"
"SpCNY646_RS.contig_3.region002","SpCNY646_RS_c3_002","mooreana","1","GCF4222"
"SpCNY646_RS.contig_39.region001","SpCNY646_RS_c39_001","mooreana","1","GCF4420"
"SpCNY646_RS.contig_4.region001","SpCNY646_RS_c4_001","mooreana","1","GCF4563"
"SpCNY646_RS.contig_4.region002","SpCNY646_RS_c4_002","mooreana","1","GCF4020"
"SpCNY646_RS.contig_40.region001","SpCNY646_RS_c40_001","mooreana","1","GCF4423"
"SpCNY646_RS.contig_5.region001","SpCNY646_RS_c5_001","mooreana","1","GCF2040"
"SpCNY646_RS.contig_50.region001","SpCNY646_RS_c50_001","mooreana","1","GCF4158"
"SpCNY646_RS.contig_7.region001","SpCNY646_RS_c7_001","mooreana","1","GCF4426"
"SpCNY646_RS.contig_8.region001","SpCNY646_RS_c8_001","mooreana","1","GCF4046"
"SpCNY646_RS.contig_8.region002","SpCNY646_RS_c8_002","mooreana","1","GCF4601"
"SpCNY646_RS.contig_8.region003","SpCNY646_RS_c8_003","mooreana","1","GCF4602"
"SpCNY666_MD.contig_0.region001","SpCNY666_MD_c0_001","goodfellowii","1","GCF3059"
"SpCNY666_MD.contig_0.region002","SpCNY666_MD_c0_002","goodfellowii","1","GCF3953"
"SpCNY666_MD.contig_1.region001","SpCNY666_MD_c1_001","goodfellowii","1","GCF3903"
"SpCNY666_MD.contig_1.region002","SpCNY666_MD_c1_002","goodfellowii","1","GCF4594"
"SpCNY666_MD.contig_12.region001","SpCNY666_MD_c12_001","goodfellowii","1","GCF4434"
"SpCNY666_MD.contig_12.region002","SpCNY666_MD_c12_002","goodfellowii","1","GCF4435"
"SpCNY666_MD.contig_15.region001","SpCNY666_MD_c15_001","goodfellowii","1","GCF4436"
"SpCNY666_MD.contig_17.region001","SpCNY666_MD_c17_001","goodfellowii","1","GCF4730"
"SpCNY666_MD.contig_19.region001","SpCNY666_MD_c19_001","goodfellowii","1","GCF3549"
"SpCNY666_MD.contig_20.region001","SpCNY666_MD_c20_001","goodfellowii","1","GCF4439"
"SpCNY666_MD.contig_22.region001","SpCNY666_MD_c22_001","goodfellowii","1","GCF4440"
"SpCNY666_MD.contig_23.region001","SpCNY666_MD_c23_001","goodfellowii","1","GCF4599"
"SpCNY666_MD.contig_27.region001","SpCNY666_MD_c27_001","goodfellowii","1","GCF4061"
"SpCNY666_MD.contig_28.region001","SpCNY666_MD_c28_001","goodfellowii","1","GCF3549"
"SpCNY666_MD.contig_29.region001","SpCNY666_MD_c29_001","goodfellowii","1","GCF3865"
"SpCNY666_MD.contig_30.region001","SpCNY666_MD_c30_001","goodfellowii","1","GCF4445"
"SpCNY666_MD.contig_31.region001","SpCNY666_MD_c31_001","goodfellowii","1","GCF4446"
"SpCNY666_MD.contig_35.region001","SpCNY666_MD_c35_001","goodfellowii","1","GCF4094"
"SpCNY666_MD.contig_36.region001","SpCNY666_MD_c36_001","goodfellowii","1","GCF3580"
"SpCNY666_MD.contig_44.region001","SpCNY666_MD_c44_001","goodfellowii","1","GCF4089"
"SpCNY666_MD.contig_45.region001","SpCNY666_MD_c45_001","goodfellowii","1","GCF4450"
"SpCNY666_MD.contig_47.region001","SpCNY666_MD_c47_001","goodfellowii","1","GCF3965"
"SpCNY666_MD.contig_5.region001","SpCNY666_MD_c5_001","goodfellowii","1","GCF2046"
"SpCNY666_MD.contig_54.region001","SpCNY666_MD_c54_001","goodfellowii","1","GCF4453"
"SpCNY666_MD.contig_60.region001","SpCNY666_MD_c60_001","goodfellowii","1","GCF4454"
"SpCNY666_MD.contig_7.region001","SpCNY666_MD_c7_001","goodfellowii","1","GCF4046"
"SpCNY666_MD.contig_8.region001","SpCNY666_MD_c8_001","goodfellowii","1","GCF3564"
"SpCNY673_MD.contig_10.region001","SpCNY673_MD_c10_001","oceanensis","1","GCF3564"
"SpCNY673_MD.contig_13.region001","SpCNY673_MD_c13_001","oceanensis","1","GCF3965"
"SpCNY673_MD.contig_15.region001","SpCNY673_MD_c15_001","oceanensis","1","GCF4559"
"SpCNY673_MD.contig_16.region001","SpCNY673_MD_c16_001","oceanensis","1","GCF2547"
"SpCNY673_MD.contig_19.region001","SpCNY673_MD_c19_001","oceanensis","1","GCF4605"
"SpCNY673_MD.contig_20.region001","SpCNY673_MD_c20_001","oceanensis","1","GCF4563"
"SpCNY673_MD.contig_21.region001","SpCNY673_MD_c21_001","oceanensis","1","GCF4007"
"SpCNY673_MD.contig_22.region001","SpCNY673_MD_c22_001","oceanensis","1","GCF4095"
"SpCNY673_MD.contig_25.region001","SpCNY673_MD_c25_001","oceanensis","1","GCF4046"
"SpCNY673_MD.contig_26.region001","SpCNY673_MD_c26_001","oceanensis","1","GCF3549"
"SpCNY673_MD.contig_33.region001","SpCNY673_MD_c33_001","oceanensis","1","GCF4467"
"SpCNY673_MD.contig_36.region001","SpCNY673_MD_c36_001","oceanensis","1","GCF4068"
"SpCNY673_MD.contig_37.region001","SpCNY673_MD_c37_001","oceanensis","1","GCF3903"
"SpCNY673_MD.contig_4.region001","SpCNY673_MD_c4_001","oceanensis","1","GCF3572"
"SpCNY673_MD.contig_42.region001","SpCNY673_MD_c42_001","oceanensis","1","GCF4471"
"SpCNY673_MD.contig_45.region001","SpCNY673_MD_c45_001","oceanensis","1","GCF4602"
"SpCNY673_MD.contig_5.region001","SpCNY673_MD_c5_001","oceanensis","1","GCF2414"
"SpCNY673_MD.contig_53.region001","SpCNY673_MD_c53_001","oceanensis","1","GCF4061"
"SpCNY673_MD.contig_6.region001","SpCNY673_MD_c6_001","oceanensis","1","GCF4222"
"SpCNY673_MD.contig_67.region001","SpCNY673_MD_c67_001","oceanensis","1","GCF4061"
"SpCNY673_MD.contig_70.region001","SpCNY673_MD_c70_001","oceanensis","1","GCF4477"
"SpCNY673_MD.contig_78.region001","SpCNY673_MD_c78_001","oceanensis","1","GCF4478"
"SpCNY703_MD.contig_0.region001","SpCNY703_MD_c0_001","oceanensis","1","GCF3549"
"SpCNY703_MD.contig_1.region001","SpCNY703_MD_c1_001","oceanensis","1","GCF3572"
"SpCNY703_MD.contig_10.region001","SpCNY703_MD_c10_001","oceanensis","1","GCF4602"
"SpCNY703_MD.contig_12.region001","SpCNY703_MD_c12_001","oceanensis","1","GCF4559"
"SpCNY703_MD.contig_15.region001","SpCNY703_MD_c15_001","oceanensis","1","GCF3564"
"SpCNY703_MD.contig_16.region001","SpCNY703_MD_c16_001","oceanensis","1","GCF4605"
"SpCNY703_MD.contig_17.region001","SpCNY703_MD_c17_001","oceanensis","1","GCF4068"
"SpCNY703_MD.contig_2.region001","SpCNY703_MD_c2_001","oceanensis","1","GCF4222"
"SpCNY703_MD.contig_22.region001","SpCNY703_MD_c22_001","oceanensis","1","GCF4095"
"SpCNY703_MD.contig_34.region001","SpCNY703_MD_c34_001","oceanensis","1","GCF4046"
"SpCNY703_MD.contig_35.region001","SpCNY703_MD_c35_001","oceanensis","1","GCF4061"
"SpCNY703_MD.contig_39.region001","SpCNY703_MD_c39_001","oceanensis","1","GCF3903"
"SpCNY703_MD.contig_47.region001","SpCNY703_MD_c47_001","oceanensis","1","GCF3965"
"SpCNY703_MD.contig_5.region001","SpCNY703_MD_c5_001","oceanensis","1","GCF2547"
"SpCNY703_MD.contig_56.region001","SpCNY703_MD_c56_001","oceanensis","1","GCF4061"
"SpCNY703_MD.contig_7.region001","SpCNY703_MD_c7_001","oceanensis","1","GCF4563"
"SpCNY703_MD.contig_8.region001","SpCNY703_MD_c8_001","oceanensis","1","GCF2414"
"SpDSM45543_FJ.contig_0.region001","SpDSM45543_FJ_c0_001","oceanensis","1","GCF2414"
"SpDSM45543_FJ.contig_0.region002","SpDSM45543_FJ_c0_002","oceanensis","1","GCF4055"
"SpDSM45543_FJ.contig_0.region003","SpDSM45543_FJ_c0_003","oceanensis","1","GCF4594"
"SpDSM45543_FJ.contig_0.region004","SpDSM45543_FJ_c0_004","oceanensis","1","GCF4030"
"SpDSM45543_FJ.contig_0.region005","SpDSM45543_FJ_c0_005","oceanensis","1","GCF3572"
"SpDSM45543_FJ.contig_0.region006","SpDSM45543_FJ_c0_006","oceanensis","1","GCF4061"
"SpDSM45543_FJ.contig_0.region007","SpDSM45543_FJ_c0_007","oceanensis","1","GCF3933"
"SpDSM45543_FJ.contig_0.region008","SpDSM45543_FJ_c0_008","oceanensis","1","GCF4222"
"SpDSM45543_FJ.contig_0.region009","SpDSM45543_FJ_c0_009","oceanensis","1","GCF3965"
"SpDSM45543_FJ.contig_0.region010","SpDSM45543_FJ_c0_010","oceanensis","1","GCF3903"
"SpDSM45543_FJ.contig_0.region011","SpDSM45543_FJ_c0_011","oceanensis","1","GCF4559"
"SpDSM45543_FJ.contig_0.region012","SpDSM45543_FJ_c0_012","oceanensis","1","GCF4057"
"SpDSM45543_FJ.contig_0.region013","SpDSM45543_FJ_c0_013","oceanensis","1","GCF4057"
"SpDSM45543_FJ.contig_0.region014","SpDSM45543_FJ_c0_014","oceanensis","1","GCF4095"
"SpDSM45543_FJ.contig_0.region015","SpDSM45543_FJ_c0_015","oceanensis","1","GCF4602"
"SpDSM45543_FJ.contig_0.region016","SpDSM45543_FJ_c0_016","oceanensis","1","GCF4563"
"SpDSM45543_FJ.contig_0.region017","SpDSM45543_FJ_c0_017","oceanensis","1","GCF4512"
"SpDSM45543_FJ.contig_0.region018","SpDSM45543_FJ_c0_018","oceanensis","1","GCF4513"
"SpDSM45543_FJ.contig_0.region019","SpDSM45543_FJ_c0_019","oceanensis","1","GCF3756"
"SpDSM45543_FJ.contig_0.region020","SpDSM45543_FJ_c0_020","oceanensis","1","GCF4515"
"SpDSM45543_FJ.contig_0.region021","SpDSM45543_FJ_c0_021","oceanensis","1","GCF3963"
"SpDSM45543_FJ.contig_0.region022","SpDSM45543_FJ_c0_022","oceanensis","1","GCF3832"
"SpDSM45543_FJ.contig_0.region023","SpDSM45543_FJ_c0_023","oceanensis","1","GCF4518"
"SpDSM45543_FJ.contig_0.region024","SpDSM45543_FJ_c0_024","oceanensis","1","GCF4607"
"SpDSM45543_FJ.contig_0.region025","SpDSM45543_FJ_c0_025","oceanensis","1","GCF4068"
"SpDSM45544_FJ.contig_0.region001","SpDSM45544_FJ_c0_001","pacifica","1","GCF3561"
"SpDSM45544_FJ.contig_0.region002","SpDSM45544_FJ_c0_002","pacifica","1","GCF4522"
"SpDSM45544_FJ.contig_0.region003","SpDSM45544_FJ_c0_003","pacifica","1","GCF3563"
"SpDSM45544_FJ.contig_0.region004","SpDSM45544_FJ_c0_004","pacifica","1","GCF4046"
"SpDSM45544_FJ.contig_0.region005","SpDSM45544_FJ_c0_005","pacifica","1","GCF3551"
"SpDSM45544_FJ.contig_0.region006","SpDSM45544_FJ_c0_006","pacifica","1","GCF4342"
"SpDSM45544_FJ.contig_0.region007","SpDSM45544_FJ_c0_007","pacifica","1","GCF3964"
"SpDSM45544_FJ.contig_0.region008","SpDSM45544_FJ_c0_008","pacifica","1","GCF3894"
"SpDSM45544_FJ.contig_0.region009","SpDSM45544_FJ_c0_009","pacifica","1","GCF3572"
"SpDSM45544_FJ.contig_0.region010","SpDSM45544_FJ_c0_010","pacifica","1","GCF3953"
"SpDSM45544_FJ.contig_0.region011","SpDSM45544_FJ_c0_011","pacifica","1","GCF4005"
"SpDSM45544_FJ.contig_0.region012","SpDSM45544_FJ_c0_012","pacifica","1","GCF3578"
"SpDSM45544_FJ.contig_0.region013","SpDSM45544_FJ_c0_013","pacifica","1","GCF3583"
"SpDSM45544_FJ.contig_0.region014","SpDSM45544_FJ_c0_014","pacifica","1","GCF3580"
"SpDSM45544_FJ.contig_0.region015","SpDSM45544_FJ_c0_015","pacifica","1","GCF4007"
"SpDSM45544_FJ.contig_0.region016","SpDSM45544_FJ_c0_016","pacifica","1","GCF3564"
"SpDSM45544_FJ.contig_0.region017","SpDSM45544_FJ_c0_017","pacifica","1","GCF4537"
"SpDSM45544_FJ.contig_0.region018","SpDSM45544_FJ_c0_018","pacifica","1","GCF3549"
"SpDSM45544_FJ.contig_0.region019","SpDSM45544_FJ_c0_019","pacifica","1","GCF3567"
"SpDSM45544_FJ.contig_0.region020","SpDSM45544_FJ_c0_020","pacifica","1","GCF3865"
"SpDSM45544_FJ.contig_0.region021","SpDSM45544_FJ_c0_021","pacifica","1","GCF4020"
"SpDSM45544_FJ.contig_0.region022","SpDSM45544_FJ_c0_022","pacifica","1","GCF3558"
"SpDSM45547_FJ.contig_0.region001","SpDSM45547_FJ_c0_001","oceanensis","1","GCF4543"
"SpDSM45547_FJ.contig_0.region002","SpDSM45547_FJ_c0_002","oceanensis","1","GCF2042"
"SpDSM45547_FJ.contig_0.region003","SpDSM45547_FJ_c0_003","oceanensis","1","GCF4545"
"SpDSM45547_FJ.contig_0.region004","SpDSM45547_FJ_c0_004","oceanensis","1","GCF3564"
"SpDSM45547_FJ.contig_0.region005","SpDSM45547_FJ_c0_005","oceanensis","1","GCF4547"
"SpDSM45547_FJ.contig_0.region006","SpDSM45547_FJ_c0_006","oceanensis","1","GCF4068"
"SpDSM45547_FJ.contig_0.region007","SpDSM45547_FJ_c0_007","oceanensis","1","GCF2414"
"SpDSM45547_FJ.contig_0.region008","SpDSM45547_FJ_c0_008","oceanensis","1","GCF2023"
"SpDSM45547_FJ.contig_0.region009","SpDSM45547_FJ_c0_009","oceanensis","1","GCF2547"
"SpDSM45547_FJ.contig_0.region010","SpDSM45547_FJ_c0_010","oceanensis","1","GCF3059"
"SpDSM45547_FJ.contig_0.region011","SpDSM45547_FJ_c0_011","oceanensis","1","GCF4061"
"SpDSM45547_FJ.contig_0.region012","SpDSM45547_FJ_c0_012","oceanensis","1","GCF3933"
"SpDSM45547_FJ.contig_0.region013","SpDSM45547_FJ_c0_013","oceanensis","1","GCF3933"
"SpDSM45547_FJ.contig_0.region014","SpDSM45547_FJ_c0_014","oceanensis","1","GCF4222"
"SpDSM45547_FJ.contig_0.region015","SpDSM45547_FJ_c0_015","oceanensis","1","GCF3965"
"SpDSM45547_FJ.contig_0.region016","SpDSM45547_FJ_c0_016","oceanensis","1","GCF3903"
"SpDSM45547_FJ.contig_0.region017","SpDSM45547_FJ_c0_017","oceanensis","1","GCF4559"
"SpDSM45547_FJ.contig_0.region018","SpDSM45547_FJ_c0_018","oceanensis","1","GCF4057"
"SpDSM45547_FJ.contig_0.region019","SpDSM45547_FJ_c0_019","oceanensis","1","GCF4095"
"SpDSM45547_FJ.contig_0.region020","SpDSM45547_FJ_c0_020","oceanensis","1","GCF4602"
"SpDSM45547_FJ.contig_0.region021","SpDSM45547_FJ_c0_021","oceanensis","1","GCF4563"
"SpDSM45547_FJ.contig_0.region022","SpDSM45547_FJ_c0_022","oceanensis","1","GCF2030"
"SpDSM45548_FJ.contig_1.region001","SpDSM45548_FJ_c1_001","vitiensis","1","GCF4061"
"SpDSM45548_FJ.contig_1.region002","SpDSM45548_FJ_c1_002","vitiensis","1","GCF4730"
"SpDSM45548_FJ.contig_1.region003","SpDSM45548_FJ_c1_003","vitiensis","1","GCF3965"
"SpDSM45548_FJ.contig_1.region004","SpDSM45548_FJ_c1_004","vitiensis","1","GCF2559"
"SpDSM45548_FJ.contig_1.region005","SpDSM45548_FJ_c1_005","vitiensis","1","GCF2010"
"SpDSM45548_FJ.contig_1.region006","SpDSM45548_FJ_c1_006","vitiensis","1","GCF4095"
"SpDSM45548_FJ.contig_1.region007","SpDSM45548_FJ_c1_007","vitiensis","1","GCF4602"
"SpDSM45548_FJ.contig_1.region008","SpDSM45548_FJ_c1_008","vitiensis","1","GCF3549"
"SpDSM45548_FJ.contig_1.region009","SpDSM45548_FJ_c1_009","vitiensis","1","GCF3564"
"SpDSM45548_FJ.contig_1.region010","SpDSM45548_FJ_c1_010","vitiensis","1","GCF4068"
"SpDSM45548_FJ.contig_1.region011","SpDSM45548_FJ_c1_011","vitiensis","1","GCF3793"
"SpDSM45548_FJ.contig_1.region012","SpDSM45548_FJ_c1_012","vitiensis","1","GCF4594"
"SpDSM45549_FJ.contig_0.region001","SpDSM45549_FJ_c0_001","mooreana","1","GCF4415"
"SpDSM45549_FJ.contig_0.region002","SpDSM45549_FJ_c0_002","mooreana","1","GCF4222"
"SpDSM45549_FJ.contig_0.region003","SpDSM45549_FJ_c0_003","mooreana","1","GCF4090"
"SpDSM45549_FJ.contig_0.region004","SpDSM45549_FJ_c0_004","mooreana","1","GCF3756"
"SpDSM45549_FJ.contig_0.region005","SpDSM45549_FJ_c0_005","mooreana","1","GCF485"
"SpDSM45549_FJ.contig_0.region006","SpDSM45549_FJ_c0_006","mooreana","1","GCF3583"
"SpDSM45549_FJ.contig_0.region007","SpDSM45549_FJ_c0_007","mooreana","1","GCF4756"
"SpDSM45549_FJ.contig_0.region008","SpDSM45549_FJ_c0_008","mooreana","1","GCF4089"
"SpDSM45549_FJ.contig_0.region009","SpDSM45549_FJ_c0_009","mooreana","1","GCF3564"
"SpDSM45549_FJ.contig_0.region010","SpDSM45549_FJ_c0_010","mooreana","1","GCF1429"
"SpDSM45549_FJ.contig_0.region011","SpDSM45549_FJ_c0_011","mooreana","1","GCF3576"
"SpDSM45549_FJ.contig_0.region012","SpDSM45549_FJ_c0_012","mooreana","1","GCF4602"
"SpDSM45549_FJ.contig_0.region013","SpDSM45549_FJ_c0_013","mooreana","1","GCF4601"
"SpDSM45549_FJ.contig_0.region014","SpDSM45549_FJ_c0_014","mooreana","1","GCF4094"
"SpDSM45549_FJ.contig_0.region015","SpDSM45549_FJ_c0_015","mooreana","1","GCF2559"
"StCNB440_BA.contig_0.region001","StCNB440_BA_c0_001","tropica","1","GCF4822"
"StCNB440_BA.contig_0.region002","StCNB440_BA_c0_002","tropica","1","GCF4593"
"StCNB440_BA.contig_0.region003","StCNB440_BA_c0_003","tropica","1","GCF4594"
"StCNB440_BA.contig_0.region004","StCNB440_BA_c0_004","tropica","1","GCF4735"
"StCNB440_BA.contig_0.region005","StCNB440_BA_c0_005","tropica","1","GCF4733"
"StCNB440_BA.contig_0.region006","StCNB440_BA_c0_006","tropica","1","GCF4730"
"StCNB440_BA.contig_0.region007","StCNB440_BA_c0_007","tropica","1","GCF4731"
